PERSON TYPE,PER,ORIG PURPOSE,TIME USE
PART TIME WORKER,48,OTHER,12
NON WORKER AGE 65 PLUS,1,HOME,11000
NON WORKER AGE 65 PLUS,1,WORK,2
NON WORKER AGE 65 PLUS,1,SCHOOL,0
NON WORKER AGE 65 PLUS,1,ESCORT,0
NON WORKER AGE 65 PLUS,1,SHOP,23
NON WORKER AGE 65 PLUS,1,MEAL,4
NON WORKER AGE 65 PLUS,1,SOC AND REC,29
NON WORKER AGE 65 PLUS,1,COMMUTE,60
NON WORKER AGE 65 PLUS,1,OTHER,23
NON WORKER AGE 65 PLUS,2,HOME,11017
NON WORKER AGE 65 PLUS,2,WORK,2
NON WORKER AGE 65 PLUS,2,SCHOOL,0
NON WORKER AGE 65 PLUS,2,ESCORT,0
NON WORKER AGE 65 PLUS,2,SHOP,26
NON WORKER AGE 65 PLUS,2,MEAL,8
NON WORKER AGE 65 PLUS,2,SOC AND REC,34
NON WORKER AGE 65 PLUS,2,COMMUTE,31
NON WORKER AGE 65 PLUS,2,OTHER,23
NON WORKER AGE 65 PLUS,3,HOME,11012
NON WORKER AGE 65 PLUS,3,WORK,2
NON WORKER AGE 65 PLUS,3,SCHOOL,0
NON WORKER AGE 65 PLUS,3,ESCORT,0
NON WORKER AGE 65 PLUS,3,SHOP,35
NON WORKER AGE 65 PLUS,3,MEAL,6
NON WORKER AGE 65 PLUS,3,SOC AND REC,35
NON WORKER AGE 65 PLUS,3,COMMUTE,28
NON WORKER AGE 65 PLUS,3,OTHER,23
NON WORKER AGE 65 PLUS,4,HOME,10992
NON WORKER AGE 65 PLUS,4,WORK,2
NON WORKER AGE 65 PLUS,4,SCHOOL,0
NON WORKER AGE 65 PLUS,4,ESCORT,0
NON WORKER AGE 65 PLUS,4,SHOP,36
NON WORKER AGE 65 PLUS,4,MEAL,2
NON WORKER AGE 65 PLUS,4,SOC AND REC,38
NON WORKER AGE 65 PLUS,4,COMMUTE,48
NON WORKER AGE 65 PLUS,4,OTHER,23
NON WORKER AGE 65 PLUS,5,HOME,10986
NON WORKER AGE 65 PLUS,5,WORK,2
NON WORKER AGE 65 PLUS,5,SCHOOL,0
NON WORKER AGE 65 PLUS,5,ESCORT,5
NON WORKER AGE 65 PLUS,5,SHOP,21
NON WORKER AGE 65 PLUS,5,MEAL,2
NON WORKER AGE 65 PLUS,5,SOC AND REC,43
NON WORKER AGE 65 PLUS,5,COMMUTE,60
NON WORKER AGE 65 PLUS,5,OTHER,23
NON WORKER AGE 65 PLUS,6,HOME,10916
NON WORKER AGE 65 PLUS,6,WORK,2
NON WORKER AGE 65 PLUS,6,SCHOOL,0
NON WORKER AGE 65 PLUS,6,ESCORT,5
NON WORKER AGE 65 PLUS,6,SHOP,28
NON WORKER AGE 65 PLUS,6,MEAL,2
NON WORKER AGE 65 PLUS,6,SOC AND REC,73
NON WORKER AGE 65 PLUS,6,COMMUTE,92
NON WORKER AGE 65 PLUS,6,OTHER,23
NON WORKER AGE 65 PLUS,7,HOME,10831
NON WORKER AGE 65 PLUS,7,WORK,17
NON WORKER AGE 65 PLUS,7,SCHOOL,0
NON WORKER AGE 65 PLUS,7,ESCORT,7
NON WORKER AGE 65 PLUS,7,SHOP,44
NON WORKER AGE 65 PLUS,7,MEAL,17
NON WORKER AGE 65 PLUS,7,SOC AND REC,86
NON WORKER AGE 65 PLUS,7,COMMUTE,115
NON WORKER AGE 65 PLUS,7,OTHER,23
NON WORKER AGE 65 PLUS,8,HOME,10699
NON WORKER AGE 65 PLUS,8,WORK,26
NON WORKER AGE 65 PLUS,8,SCHOOL,0
NON WORKER AGE 65 PLUS,8,ESCORT,5
NON WORKER AGE 65 PLUS,8,SHOP,67
NON WORKER AGE 65 PLUS,8,MEAL,20
NON WORKER AGE 65 PLUS,8,SOC AND REC,113
NON WORKER AGE 65 PLUS,8,COMMUTE,187
NON WORKER AGE 65 PLUS,8,OTHER,23
NON WORKER AGE 65 PLUS,9,HOME,10367
NON WORKER AGE 65 PLUS,9,WORK,53
NON WORKER AGE 65 PLUS,9,SCHOOL,0
NON WORKER AGE 65 PLUS,9,ESCORT,8
NON WORKER AGE 65 PLUS,9,SHOP,106
NON WORKER AGE 65 PLUS,9,MEAL,23
NON WORKER AGE 65 PLUS,9,SOC AND REC,114
NON WORKER AGE 65 PLUS,9,COMMUTE,447
NON WORKER AGE 65 PLUS,9,OTHER,23
NON WORKER AGE 65 PLUS,10,HOME,9985
NON WORKER AGE 65 PLUS,10,WORK,69
NON WORKER AGE 65 PLUS,10,SCHOOL,1
NON WORKER AGE 65 PLUS,10,ESCORT,8
NON WORKER AGE 65 PLUS,10,SHOP,260
NON WORKER AGE 65 PLUS,10,MEAL,22
NON WORKER AGE 65 PLUS,10,SOC AND REC,314
NON WORKER AGE 65 PLUS,10,COMMUTE,460
NON WORKER AGE 65 PLUS,10,OTHER,22
NON WORKER AGE 65 PLUS,11,HOME,9555
NON WORKER AGE 65 PLUS,11,WORK,89
NON WORKER AGE 65 PLUS,11,SCHOOL,1
NON WORKER AGE 65 PLUS,11,ESCORT,14
NON WORKER AGE 65 PLUS,11,SHOP,435
NON WORKER AGE 65 PLUS,11,MEAL,56
NON WORKER AGE 65 PLUS,11,SOC AND REC,378
NON WORKER AGE 65 PLUS,11,COMMUTE,593
NON WORKER AGE 65 PLUS,11,OTHER,21
NON WORKER AGE 65 PLUS,12,HOME,9115
NON WORKER AGE 65 PLUS,12,WORK,108
NON WORKER AGE 65 PLUS,12,SCHOOL,0
NON WORKER AGE 65 PLUS,12,ESCORT,22
NON WORKER AGE 65 PLUS,12,SHOP,606
NON WORKER AGE 65 PLUS,12,MEAL,61
NON WORKER AGE 65 PLUS,12,SOC AND REC,388
NON WORKER AGE 65 PLUS,12,COMMUTE,822
NON WORKER AGE 65 PLUS,12,OTHER,19
NON WORKER AGE 65 PLUS,13,HOME,8315
NON WORKER AGE 65 PLUS,13,WORK,121
NON WORKER AGE 65 PLUS,13,SCHOOL,31
NON WORKER AGE 65 PLUS,13,ESCORT,31
NON WORKER AGE 65 PLUS,13,SHOP,1008
NON WORKER AGE 65 PLUS,13,MEAL,121
NON WORKER AGE 65 PLUS,13,SOC AND REC,490
NON WORKER AGE 65 PLUS,13,COMMUTE,1003
NON WORKER AGE 65 PLUS,13,OTHER,20
NON WORKER AGE 65 PLUS,14,HOME,7578
NON WORKER AGE 65 PLUS,14,WORK,132
NON WORKER AGE 65 PLUS,14,SCHOOL,39
NON WORKER AGE 65 PLUS,14,ESCORT,28
NON WORKER AGE 65 PLUS,14,SHOP,1332
NON WORKER AGE 65 PLUS,14,MEAL,89
NON WORKER AGE 65 PLUS,14,SOC AND REC,691
NON WORKER AGE 65 PLUS,14,COMMUTE,1230
NON WORKER AGE 65 PLUS,14,OTHER,20
NON WORKER AGE 65 PLUS,15,HOME,7009
NON WORKER AGE 65 PLUS,15,WORK,147
NON WORKER AGE 65 PLUS,15,SCHOOL,51
NON WORKER AGE 65 PLUS,15,ESCORT,40
NON WORKER AGE 65 PLUS,15,SHOP,1465
NON WORKER AGE 65 PLUS,15,MEAL,99
NON WORKER AGE 65 PLUS,15,SOC AND REC,811
NON WORKER AGE 65 PLUS,15,COMMUTE,1499
NON WORKER AGE 65 PLUS,15,OTHER,20
NON WORKER AGE 65 PLUS,16,HOME,6785
NON WORKER AGE 65 PLUS,16,WORK,137
NON WORKER AGE 65 PLUS,16,SCHOOL,62
NON WORKER AGE 65 PLUS,16,ESCORT,30
NON WORKER AGE 65 PLUS,16,SHOP,1655
NON WORKER AGE 65 PLUS,16,MEAL,118
NON WORKER AGE 65 PLUS,16,SOC AND REC,913
NON WORKER AGE 65 PLUS,16,COMMUTE,1421
NON WORKER AGE 65 PLUS,16,OTHER,20
NON WORKER AGE 65 PLUS,17,HOME,6708
NON WORKER AGE 65 PLUS,17,WORK,132
NON WORKER AGE 65 PLUS,17,SCHOOL,72
NON WORKER AGE 65 PLUS,17,ESCORT,32
NON WORKER AGE 65 PLUS,17,SHOP,1897
NON WORKER AGE 65 PLUS,17,MEAL,131
NON WORKER AGE 65 PLUS,17,SOC AND REC,897
NON WORKER AGE 65 PLUS,17,COMMUTE,1252
NON WORKER AGE 65 PLUS,17,OTHER,20
NON WORKER AGE 65 PLUS,18,HOME,6505
NON WORKER AGE 65 PLUS,18,WORK,133
NON WORKER AGE 65 PLUS,18,SCHOOL,67
NON WORKER AGE 65 PLUS,18,ESCORT,44
NON WORKER AGE 65 PLUS,18,SHOP,1714
NON WORKER AGE 65 PLUS,18,MEAL,304
NON WORKER AGE 65 PLUS,18,SOC AND REC,914
NON WORKER AGE 65 PLUS,18,COMMUTE,1436
NON WORKER AGE 65 PLUS,18,OTHER,22
NON WORKER AGE 65 PLUS,19,HOME,6686
NON WORKER AGE 65 PLUS,19,WORK,126
NON WORKER AGE 65 PLUS,19,SCHOOL,57
NON WORKER AGE 65 PLUS,19,ESCORT,59
NON WORKER AGE 65 PLUS,19,SHOP,1460
NON WORKER AGE 65 PLUS,19,MEAL,477
NON WORKER AGE 65 PLUS,19,SOC AND REC,932
NON WORKER AGE 65 PLUS,19,COMMUTE,1325
NON WORKER AGE 65 PLUS,19,OTHER,18
NON WORKER AGE 65 PLUS,20,HOME,6810
NON WORKER AGE 65 PLUS,20,WORK,157
NON WORKER AGE 65 PLUS,20,SCHOOL,35
NON WORKER AGE 65 PLUS,20,ESCORT,44
NON WORKER AGE 65 PLUS,20,SHOP,1296
NON WORKER AGE 65 PLUS,20,MEAL,563
NON WORKER AGE 65 PLUS,20,SOC AND REC,949
NON WORKER AGE 65 PLUS,20,COMMUTE,1269
NON WORKER AGE 65 PLUS,20,OTHER,18
NON WORKER AGE 65 PLUS,21,HOME,6907
NON WORKER AGE 65 PLUS,21,WORK,157
NON WORKER AGE 65 PLUS,21,SCHOOL,22
NON WORKER AGE 65 PLUS,21,ESCORT,44
NON WORKER AGE 65 PLUS,21,SHOP,1292
NON WORKER AGE 65 PLUS,21,MEAL,508
NON WORKER AGE 65 PLUS,21,SOC AND REC,893
NON WORKER AGE 65 PLUS,21,COMMUTE,1300
NON WORKER AGE 65 PLUS,21,OTHER,18
NON WORKER AGE 65 PLUS,22,HOME,7244
NON WORKER AGE 65 PLUS,22,WORK,152
NON WORKER AGE 65 PLUS,22,SCHOOL,14
NON WORKER AGE 65 PLUS,22,ESCORT,44
NON WORKER AGE 65 PLUS,22,SHOP,1260
NON WORKER AGE 65 PLUS,22,MEAL,355
NON WORKER AGE 65 PLUS,22,SOC AND REC,921
NON WORKER AGE 65 PLUS,22,COMMUTE,1129
NON WORKER AGE 65 PLUS,22,OTHER,22
NON WORKER AGE 65 PLUS,23,HOME,7191
NON WORKER AGE 65 PLUS,23,WORK,133
NON WORKER AGE 65 PLUS,23,SCHOOL,36
NON WORKER AGE 65 PLUS,23,ESCORT,41
NON WORKER AGE 65 PLUS,23,SHOP,1247
NON WORKER AGE 65 PLUS,23,MEAL,340
NON WORKER AGE 65 PLUS,23,SOC AND REC,908
NON WORKER AGE 65 PLUS,23,COMMUTE,1215
NON WORKER AGE 65 PLUS,23,OTHER,30
NON WORKER AGE 65 PLUS,24,HOME,7264
NON WORKER AGE 65 PLUS,24,WORK,75
NON WORKER AGE 65 PLUS,24,SCHOOL,38
NON WORKER AGE 65 PLUS,24,ESCORT,63
NON WORKER AGE 65 PLUS,24,SHOP,1190
NON WORKER AGE 65 PLUS,24,MEAL,254
NON WORKER AGE 65 PLUS,24,SOC AND REC,849
NON WORKER AGE 65 PLUS,24,COMMUTE,1375
NON WORKER AGE 65 PLUS,24,OTHER,33
NON WORKER AGE 65 PLUS,25,HOME,7569
NON WORKER AGE 65 PLUS,25,WORK,72
NON WORKER AGE 65 PLUS,25,SCHOOL,46
NON WORKER AGE 65 PLUS,25,ESCORT,73
NON WORKER AGE 65 PLUS,25,SHOP,1152
NON WORKER AGE 65 PLUS,25,MEAL,133
NON WORKER AGE 65 PLUS,25,SOC AND REC,682
NON WORKER AGE 65 PLUS,25,COMMUTE,1383
NON WORKER AGE 65 PLUS,25,OTHER,30
NON WORKER AGE 65 PLUS,26,HOME,8141
NON WORKER AGE 65 PLUS,26,WORK,73
NON WORKER AGE 65 PLUS,26,SCHOOL,39
NON WORKER AGE 65 PLUS,26,ESCORT,66
NON WORKER AGE 65 PLUS,26,SHOP,987
NON WORKER AGE 65 PLUS,26,MEAL,95
NON WORKER AGE 65 PLUS,26,SOC AND REC,516
NON WORKER AGE 65 PLUS,26,COMMUTE,1193
NON WORKER AGE 65 PLUS,26,OTHER,30
NON WORKER AGE 65 PLUS,27,HOME,8564
NON WORKER AGE 65 PLUS,27,WORK,69
NON WORKER AGE 65 PLUS,27,SCHOOL,31
NON WORKER AGE 65 PLUS,27,ESCORT,71
NON WORKER AGE 65 PLUS,27,SHOP,803
NON WORKER AGE 65 PLUS,27,MEAL,156
NON WORKER AGE 65 PLUS,27,SOC AND REC,445
NON WORKER AGE 65 PLUS,27,COMMUTE,968
NON WORKER AGE 65 PLUS,27,OTHER,34
NON WORKER AGE 65 PLUS,28,HOME,8828
NON WORKER AGE 65 PLUS,28,WORK,65
NON WORKER AGE 65 PLUS,28,SCHOOL,21
NON WORKER AGE 65 PLUS,28,ESCORT,68
NON WORKER AGE 65 PLUS,28,SHOP,631
NON WORKER AGE 65 PLUS,28,MEAL,231
NON WORKER AGE 65 PLUS,28,SOC AND REC,428
NON WORKER AGE 65 PLUS,28,COMMUTE,834
NON WORKER AGE 65 PLUS,28,OTHER,35
NON WORKER AGE 65 PLUS,29,HOME,9051
NON WORKER AGE 65 PLUS,29,WORK,51
NON WORKER AGE 65 PLUS,29,SCHOOL,17
NON WORKER AGE 65 PLUS,29,ESCORT,53
NON WORKER AGE 65 PLUS,29,SHOP,445
NON WORKER AGE 65 PLUS,29,MEAL,322
NON WORKER AGE 65 PLUS,29,SOC AND REC,429
NON WORKER AGE 65 PLUS,29,COMMUTE,741
NON WORKER AGE 65 PLUS,29,OTHER,31
NON WORKER AGE 65 PLUS,30,HOME,9050
NON WORKER AGE 65 PLUS,30,WORK,34
NON WORKER AGE 65 PLUS,30,SCHOOL,21
NON WORKER AGE 65 PLUS,30,ESCORT,34
NON WORKER AGE 65 PLUS,30,SHOP,376
NON WORKER AGE 65 PLUS,30,MEAL,457
NON WORKER AGE 65 PLUS,30,SOC AND REC,385
NON WORKER AGE 65 PLUS,30,COMMUTE,758
NON WORKER AGE 65 PLUS,30,OTHER,27
NON WORKER AGE 65 PLUS,31,HOME,9177
NON WORKER AGE 65 PLUS,31,WORK,24
NON WORKER AGE 65 PLUS,31,SCHOOL,33
NON WORKER AGE 65 PLUS,31,ESCORT,44
NON WORKER AGE 65 PLUS,31,SHOP,358
NON WORKER AGE 65 PLUS,31,MEAL,432
NON WORKER AGE 65 PLUS,31,SOC AND REC,420
NON WORKER AGE 65 PLUS,31,COMMUTE,624
NON WORKER AGE 65 PLUS,31,OTHER,28
NON WORKER AGE 65 PLUS,32,HOME,9325
NON WORKER AGE 65 PLUS,32,WORK,11
NON WORKER AGE 65 PLUS,32,SCHOOL,44
NON WORKER AGE 65 PLUS,32,ESCORT,50
NON WORKER AGE 65 PLUS,32,SHOP,332
NON WORKER AGE 65 PLUS,32,MEAL,326
NON WORKER AGE 65 PLUS,32,SOC AND REC,495
NON WORKER AGE 65 PLUS,32,COMMUTE,530
NON WORKER AGE 65 PLUS,32,OTHER,28
NON WORKER AGE 65 PLUS,33,HOME,9299
NON WORKER AGE 65 PLUS,33,WORK,10
NON WORKER AGE 65 PLUS,33,SCHOOL,61
NON WORKER AGE 65 PLUS,33,ESCORT,37
NON WORKER AGE 65 PLUS,33,SHOP,407
NON WORKER AGE 65 PLUS,33,MEAL,310
NON WORKER AGE 65 PLUS,33,SOC AND REC,576
NON WORKER AGE 65 PLUS,33,COMMUTE,413
NON WORKER AGE 65 PLUS,33,OTHER,28
NON WORKER AGE 65 PLUS,34,HOME,9455
NON WORKER AGE 65 PLUS,34,WORK,13
NON WORKER AGE 65 PLUS,34,SCHOOL,55
NON WORKER AGE 65 PLUS,34,ESCORT,52
NON WORKER AGE 65 PLUS,34,SHOP,359
NON WORKER AGE 65 PLUS,34,MEAL,280
NON WORKER AGE 65 PLUS,34,SOC AND REC,536
NON WORKER AGE 65 PLUS,34,COMMUTE,362
NON WORKER AGE 65 PLUS,34,OTHER,28
NON WORKER AGE 65 PLUS,35,HOME,9751
NON WORKER AGE 65 PLUS,35,WORK,8
NON WORKER AGE 65 PLUS,35,SCHOOL,49
NON WORKER AGE 65 PLUS,35,ESCORT,44
NON WORKER AGE 65 PLUS,35,SHOP,259
NON WORKER AGE 65 PLUS,35,MEAL,226
NON WORKER AGE 65 PLUS,35,SOC AND REC,467
NON WORKER AGE 65 PLUS,35,COMMUTE,310
NON WORKER AGE 65 PLUS,35,OTHER,28
NON WORKER AGE 65 PLUS,36,HOME,10018
NON WORKER AGE 65 PLUS,36,WORK,4
NON WORKER AGE 65 PLUS,36,SCHOOL,19
NON WORKER AGE 65 PLUS,36,ESCORT,29
NON WORKER AGE 65 PLUS,36,SHOP,190
NON WORKER AGE 65 PLUS,36,MEAL,180
NON WORKER AGE 65 PLUS,36,SOC AND REC,395
NON WORKER AGE 65 PLUS,36,COMMUTE,279
NON WORKER AGE 65 PLUS,36,OTHER,26
NON WORKER AGE 65 PLUS,37,HOME,10242
NON WORKER AGE 65 PLUS,37,WORK,2
NON WORKER AGE 65 PLUS,37,SCHOOL,10
NON WORKER AGE 65 PLUS,37,ESCORT,16
NON WORKER AGE 65 PLUS,37,SHOP,98
NON WORKER AGE 65 PLUS,37,MEAL,185
NON WORKER AGE 65 PLUS,37,SOC AND REC,312
NON WORKER AGE 65 PLUS,37,COMMUTE,250
NON WORKER AGE 65 PLUS,37,OTHER,26
NON WORKER AGE 65 PLUS,38,HOME,10501
NON WORKER AGE 65 PLUS,38,WORK,2
NON WORKER AGE 65 PLUS,38,SCHOOL,6
NON WORKER AGE 65 PLUS,38,ESCORT,2
NON WORKER AGE 65 PLUS,38,SHOP,58
NON WORKER AGE 65 PLUS,38,MEAL,134
NON WORKER AGE 65 PLUS,38,SOC AND REC,128
NON WORKER AGE 65 PLUS,38,COMMUTE,283
NON WORKER AGE 65 PLUS,38,OTHER,26
NON WORKER AGE 65 PLUS,39,HOME,10777
NON WORKER AGE 65 PLUS,39,WORK,2
NON WORKER AGE 65 PLUS,39,SCHOOL,5
NON WORKER AGE 65 PLUS,39,ESCORT,7
NON WORKER AGE 65 PLUS,39,SHOP,55
NON WORKER AGE 65 PLUS,39,MEAL,28
NON WORKER AGE 65 PLUS,39,SOC AND REC,62
NON WORKER AGE 65 PLUS,39,COMMUTE,177
NON WORKER AGE 65 PLUS,39,OTHER,26
NON WORKER AGE 65 PLUS,40,HOME,10929
NON WORKER AGE 65 PLUS,40,WORK,2
NON WORKER AGE 65 PLUS,40,SCHOOL,0
NON WORKER AGE 65 PLUS,40,ESCORT,7
NON WORKER AGE 65 PLUS,40,SHOP,25
NON WORKER AGE 65 PLUS,40,MEAL,11
NON WORKER AGE 65 PLUS,40,SOC AND REC,39
NON WORKER AGE 65 PLUS,40,COMMUTE,102
NON WORKER AGE 65 PLUS,40,OTHER,26
NON WORKER AGE 65 PLUS,41,HOME,10983
NON WORKER AGE 65 PLUS,41,WORK,2
NON WORKER AGE 65 PLUS,41,SCHOOL,0
NON WORKER AGE 65 PLUS,41,ESCORT,1
NON WORKER AGE 65 PLUS,41,SHOP,19
NON WORKER AGE 65 PLUS,41,MEAL,11
NON WORKER AGE 65 PLUS,41,SOC AND REC,30
NON WORKER AGE 65 PLUS,41,COMMUTE,69
NON WORKER AGE 65 PLUS,41,OTHER,26
NON WORKER AGE 65 PLUS,42,HOME,11015
NON WORKER AGE 65 PLUS,42,WORK,2
NON WORKER AGE 65 PLUS,42,SCHOOL,0
NON WORKER AGE 65 PLUS,42,ESCORT,1
NON WORKER AGE 65 PLUS,42,SHOP,15
NON WORKER AGE 65 PLUS,42,MEAL,11
NON WORKER AGE 65 PLUS,42,SOC AND REC,28
NON WORKER AGE 65 PLUS,42,COMMUTE,42
NON WORKER AGE 65 PLUS,42,OTHER,26
NON WORKER AGE 65 PLUS,43,HOME,11033
NON WORKER AGE 65 PLUS,43,WORK,2
NON WORKER AGE 65 PLUS,43,SCHOOL,0
NON WORKER AGE 65 PLUS,43,ESCORT,3
NON WORKER AGE 65 PLUS,43,SHOP,14
NON WORKER AGE 65 PLUS,43,MEAL,12
NON WORKER AGE 65 PLUS,43,SOC AND REC,16
NON WORKER AGE 65 PLUS,43,COMMUTE,36
NON WORKER AGE 65 PLUS,43,OTHER,26
NON WORKER AGE 65 PLUS,44,HOME,11029
NON WORKER AGE 65 PLUS,44,WORK,2
NON WORKER AGE 65 PLUS,44,SCHOOL,0
NON WORKER AGE 65 PLUS,44,ESCORT,1
NON WORKER AGE 65 PLUS,44,SHOP,11
NON WORKER AGE 65 PLUS,44,MEAL,11
NON WORKER AGE 65 PLUS,44,SOC AND REC,16
NON WORKER AGE 65 PLUS,44,COMMUTE,45
NON WORKER AGE 65 PLUS,44,OTHER,26
NON WORKER AGE 65 PLUS,45,HOME,11044
NON WORKER AGE 65 PLUS,45,WORK,2
NON WORKER AGE 65 PLUS,45,SCHOOL,0
NON WORKER AGE 65 PLUS,45,ESCORT,0
NON WORKER AGE 65 PLUS,45,SHOP,5
NON WORKER AGE 65 PLUS,45,MEAL,10
NON WORKER AGE 65 PLUS,45,SOC AND REC,13
NON WORKER AGE 65 PLUS,45,COMMUTE,41
NON WORKER AGE 65 PLUS,45,OTHER,26
NON WORKER AGE 65 PLUS,46,HOME,11047
NON WORKER AGE 65 PLUS,46,WORK,2
NON WORKER AGE 65 PLUS,46,SCHOOL,0
NON WORKER AGE 65 PLUS,46,ESCORT,0
NON WORKER AGE 65 PLUS,46,SHOP,5
NON WORKER AGE 65 PLUS,46,MEAL,10
NON WORKER AGE 65 PLUS,46,SOC AND REC,13
NON WORKER AGE 65 PLUS,46,COMMUTE,38
NON WORKER AGE 65 PLUS,46,OTHER,26
NON WORKER AGE 65 PLUS,47,HOME,11058
NON WORKER AGE 65 PLUS,47,WORK,2
NON WORKER AGE 65 PLUS,47,SCHOOL,0
NON WORKER AGE 65 PLUS,47,ESCORT,0
NON WORKER AGE 65 PLUS,47,SHOP,5
NON WORKER AGE 65 PLUS,47,MEAL,10
NON WORKER AGE 65 PLUS,47,SOC AND REC,13
NON WORKER AGE 65 PLUS,47,COMMUTE,27
NON WORKER AGE 65 PLUS,47,OTHER,26
NON WORKER AGE 65 PLUS,48,HOME,11058
NON WORKER AGE 65 PLUS,48,WORK,2
NON WORKER AGE 65 PLUS,48,SCHOOL,0
NON WORKER AGE 65 PLUS,48,ESCORT,0
NON WORKER AGE 65 PLUS,48,SHOP,5
NON WORKER AGE 65 PLUS,48,MEAL,10
NON WORKER AGE 65 PLUS,48,SOC AND REC,13
NON WORKER AGE 65 PLUS,48,COMMUTE,27
NON WORKER AGE 65 PLUS,48,OTHER,26
OTHER NON WORKING ADULT,1,HOME,9662
OTHER NON WORKING ADULT,1,WORK,6
OTHER NON WORKING ADULT,1,SCHOOL,0
OTHER NON WORKING ADULT,1,ESCORT,1
OTHER NON WORKING ADULT,1,SHOP,32
OTHER NON WORKING ADULT,1,MEAL,0
OTHER NON WORKING ADULT,1,SOC AND REC,15
OTHER NON WORKING ADULT,1,COMMUTE,51
OTHER NON WORKING ADULT,1,OTHER,22
OTHER NON WORKING ADULT,2,HOME,9640
OTHER NON WORKING ADULT,2,WORK,9
OTHER NON WORKING ADULT,2,SCHOOL,0
OTHER NON WORKING ADULT,2,ESCORT,0
OTHER NON WORKING ADULT,2,SHOP,33
OTHER NON WORKING ADULT,2,MEAL,0
OTHER NON WORKING ADULT,2,SOC AND REC,15
OTHER NON WORKING ADULT,2,COMMUTE,71
OTHER NON WORKING ADULT,2,OTHER,22
OTHER NON WORKING ADULT,3,HOME,9661
OTHER NON WORKING ADULT,3,WORK,9
OTHER NON WORKING ADULT,3,SCHOOL,0
OTHER NON WORKING ADULT,3,ESCORT,0
OTHER NON WORKING ADULT,3,SHOP,42
OTHER NON WORKING ADULT,3,MEAL,0
OTHER NON WORKING ADULT,3,SOC AND REC,15
OTHER NON WORKING ADULT,3,COMMUTE,41
OTHER NON WORKING ADULT,3,OTHER,22
OTHER NON WORKING ADULT,4,HOME,9648
OTHER NON WORKING ADULT,4,WORK,8
OTHER NON WORKING ADULT,4,SCHOOL,0
OTHER NON WORKING ADULT,4,ESCORT,0
OTHER NON WORKING ADULT,4,SHOP,41
OTHER NON WORKING ADULT,4,MEAL,0
OTHER NON WORKING ADULT,4,SOC AND REC,15
OTHER NON WORKING ADULT,4,COMMUTE,55
OTHER NON WORKING ADULT,4,OTHER,22
OTHER NON WORKING ADULT,5,HOME,9621
OTHER NON WORKING ADULT,5,WORK,8
OTHER NON WORKING ADULT,5,SCHOOL,0
OTHER NON WORKING ADULT,5,ESCORT,1
OTHER NON WORKING ADULT,5,SHOP,41
OTHER NON WORKING ADULT,5,MEAL,2
OTHER NON WORKING ADULT,5,SOC AND REC,16
OTHER NON WORKING ADULT,5,COMMUTE,79
OTHER NON WORKING ADULT,5,OTHER,22
OTHER NON WORKING ADULT,6,HOME,9578
OTHER NON WORKING ADULT,6,WORK,10
OTHER NON WORKING ADULT,6,SCHOOL,8
OTHER NON WORKING ADULT,6,ESCORT,6
OTHER NON WORKING ADULT,6,SHOP,48
OTHER NON WORKING ADULT,6,MEAL,1
OTHER NON WORKING ADULT,6,SOC AND REC,41
OTHER NON WORKING ADULT,6,COMMUTE,77
OTHER NON WORKING ADULT,6,OTHER,22
OTHER NON WORKING ADULT,7,HOME,9482
OTHER NON WORKING ADULT,7,WORK,15
OTHER NON WORKING ADULT,7,SCHOOL,9
OTHER NON WORKING ADULT,7,ESCORT,6
OTHER NON WORKING ADULT,7,SHOP,72
OTHER NON WORKING ADULT,7,MEAL,0
OTHER NON WORKING ADULT,7,SOC AND REC,57
OTHER NON WORKING ADULT,7,COMMUTE,127
OTHER NON WORKING ADULT,7,OTHER,22
OTHER NON WORKING ADULT,8,HOME,9247
OTHER NON WORKING ADULT,8,WORK,29
OTHER NON WORKING ADULT,8,SCHOOL,20
OTHER NON WORKING ADULT,8,ESCORT,9
OTHER NON WORKING ADULT,8,SHOP,90
OTHER NON WORKING ADULT,8,MEAL,1
OTHER NON WORKING ADULT,8,SOC AND REC,92
OTHER NON WORKING ADULT,8,COMMUTE,279
OTHER NON WORKING ADULT,8,OTHER,22
OTHER NON WORKING ADULT,9,HOME,8875
OTHER NON WORKING ADULT,9,WORK,47
OTHER NON WORKING ADULT,9,SCHOOL,90
OTHER NON WORKING ADULT,9,ESCORT,16
OTHER NON WORKING ADULT,9,SHOP,157
OTHER NON WORKING ADULT,9,MEAL,4
OTHER NON WORKING ADULT,9,SOC AND REC,111
OTHER NON WORKING ADULT,9,COMMUTE,468
OTHER NON WORKING ADULT,9,OTHER,22
OTHER NON WORKING ADULT,10,HOME,8551
OTHER NON WORKING ADULT,10,WORK,89
OTHER NON WORKING ADULT,10,SCHOOL,144
OTHER NON WORKING ADULT,10,ESCORT,27
OTHER NON WORKING ADULT,10,SHOP,247
OTHER NON WORKING ADULT,10,MEAL,4
OTHER NON WORKING ADULT,10,SOC AND REC,152
OTHER NON WORKING ADULT,10,COMMUTE,555
OTHER NON WORKING ADULT,10,OTHER,22
OTHER NON WORKING ADULT,11,HOME,8177
OTHER NON WORKING ADULT,11,WORK,139
OTHER NON WORKING ADULT,11,SCHOOL,174
OTHER NON WORKING ADULT,11,ESCORT,29
OTHER NON WORKING ADULT,11,SHOP,339
